timestamp,ir,red,heart_rate,spo2,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,temp,gsr,cortisol
2025-03-06 10:36:56,177841,128985,77,,-2.27,2.34,9.32,-0.05,0.0,0.03,25.05,943,18.75
2025-03-06 10:36:56,177725,129100,71,,-2.41,2.24,9.33,-0.05,-0.0,0.02,25.0,946,18.66
2025-03-06 10:36:57,178305,129280,72,,-2.27,2.31,9.37,-0.05,-0.01,0.02,25.09,951,18.72
2025-03-06 10:36:58,179147,129551,78,,-2.34,2.29,9.3,-0.05,-0.01,0.02,25.19,982,18.46
2025-03-06 10:36:59,178751,129388,75,,-2.28,2.29,9.32,-0.05,-0.01,0.02,25.05,979,19.07
2025-03-06 10:36:59,179398,129450,72,,-2.33,2.28,9.33,-0.05,-0.01,0.01,24.95,985,18.58
2025-03-06 10:37:01,179540,129476,72,,-2.31,2.19,9.34,-0.05,-0.03,0.01,25.05,987,18.53
2025-03-06 10:37:02,178854,129301,77,,-2.34,2.26,9.39,-0.05,-0.01,0.02,25.0,971,18.59
2025-03-06 10:37:03,178200,129230,72,,-2.36,2.24,9.38,-0.05,-0.02,0.01,25.14,965,18.4
2025-03-06 10:37:04,178326,129358,73,,-2.31,2.29,9.35,-0.05,-0.02,0.01,24.91,967,18.29
2025-03-06 10:37:06,178945,129691,76,,-2.33,2.27,9.32,-0.06,-0.0,0.02,25.05,960,18.56
2025-03-06 10:37:07,179282,129593,80,,-2.32,2.2,9.34,-0.05,-0.01,0.02,24.95,951,18.38
2025-03-06 10:37:08,179223,129747,71,,-2.31,2.31,9.32,-0.05,-0.02,0.01,25.09,951,18.74
2025-03-06 10:37:09,180201,130148,77,,-2.3,2.18,9.48,-0.03,-0.08,0.0,25.0,954,18.53
2025-03-06 10:37:10,179825,130045,80,,-2.32,2.29,9.22,-0.05,-0.01,0.02,25.09,944,18.94
2025-03-06 10:37:12,179340,129873,73,,-2.29,2.25,9.32,-0.05,-0.01,0.02,25.0,955,18.83
2025-03-06 10:37:13,178524,129412,83,,-2.32,2.28,9.33,-0.05,-0.0,0.02,25.05,972,18.65
2025-03-06 10:37:15,178898,129474,73,,-2.35,2.27,9.31,-0.05,-0.02,0.01,25.05,969,19.04
2025-03-06 10:37:17,178613,129521,83,,-2.27,2.22,9.36,-0.05,-0.02,0.01,25.0,965,18.31
2025-03-06 10:37:20,179322,130110,80,,-2.33,2.26,9.28,-0.05,0.0,0.02,25.05,947,18.44
2025-03-06 10:37:22,178117,129353,77,,-2.34,2.29,9.35,-0.05,-0.01,0.01,25.0,944,18.9
2025-03-06 10:37:24,178780,129720,84,,-2.33,2.24,9.44,-0.06,-0.01,0.02,25.05,944,18.82
2025-03-06 10:37:28,179023,129823,77,,-2.3,2.23,9.31,-0.05,-0.01,0.02,24.91,944,18.85
2025-03-06 10:37:29,179183,130036,79,,-2.33,2.18,9.32,-0.05,-0.01,0.01,25.0,923,18.25
2025-03-06 10:37:30,179339,130133,83,,-2.35,2.27,9.36,-0.05,-0.0,0.0,25.0,907,18.22
2025-03-06 10:37:31,179637,130253,79,,-2.35,2.27,9.29,-0.05,0.0,0.02,24.95,898,18.76
2025-03-06 10:37:32,180055,130438,83,,-2.29,2.22,9.3,-0.05,-0.01,0.02,25.09,902,18.63
2025-03-06 10:37:33,179198,130166,70,,-2.31,2.29,9.28,-0.05,-0.01,0.02,25.09,907,18.51
2025-03-06 10:37:34,178439,129853,78,,-2.26,2.26,9.31,-0.05,-0.01,0.02,25.05,903,18.55
2025-03-06 10:37:35,178519,129918,77,,-2.37,2.25,9.34,-0.05,-0.01,0.02,25.05,902,18.39
2025-03-06 10:37:35,178815,129886,77,,-2.32,2.23,9.35,-0.06,-0.01,0.02,25.05,907,18.23
2025-03-06 10:37:36,178877,130002,77,,-2.26,2.21,9.29,-0.05,-0.01,0.02,25.09,912,19.0
2025-03-06 10:37:37,178533,129916,84,,-2.29,2.24,9.33,-0.05,-0.01,0.02,25.0,918,18.7
2025-03-06 10:37:40,178924,130072,73,,-2.28,2.19,9.35,-0.05,-0.01,0.02,25.09,912,18.23
2025-03-06 10:37:43,177435,129789,76,,-2.3,2.31,9.34,-0.06,0.01,0.03,25.0,937,18.69
2025-03-06 10:37:44,173636,127396,80,,-2.32,2.29,9.38,-0.06,-0.01,0.02,25.0,853,18.7
2025-03-06 10:37:44,181040,130619,73,,-2.32,2.29,9.28,-0.05,-0.02,0.01,25.05,867,18.92
2025-03-06 10:37:45,183534,131715,82,,-2.36,2.31,9.35,-0.05,-0.01,0.02,25.19,972,19.13
2025-03-06 10:37:46,182799,131300,81,,-2.28,2.25,9.31,-0.04,-0.03,0.0,25.09,964,18.63
2025-03-06 10:37:47,179014,129562,71,,-2.34,2.31,9.33,-0.05,-0.01,0.01,25.05,967,18.98
2025-03-06 10:37:48,177163,129069,71,,-2.33,2.27,9.4,-0.05,-0.0,0.02,25.09,947,19.06
2025-03-06 10:37:48,178538,129575,81,,-2.32,2.28,9.39,-0.05,-0.01,0.02,25.05,947,18.47
2025-03-06 10:37:49,177782,129341,76,,-2.38,2.26,9.32,-0.05,-0.01,0.02,25.09,945,18.93
2025-03-06 10:37:50,179064,129648,78,,-2.32,2.26,9.4,-0.05,-0.01,0.02,25.09,933,19.06
2025-03-06 10:37:50,178832,129564,73,,-2.31,2.26,9.36,-0.05,-0.01,0.02,25.05,938,18.83
2025-03-06 10:37:51,179447,129756,72,,-2.29,2.28,9.39,-0.05,-0.01,0.02,25.09,929,19.96
2025-03-06 10:37:52,178518,129541,77,,-2.27,2.29,9.3,-0.05,-0.02,0.01,25.05,929,18.63
2025-03-06 10:37:53,178186,129430,71,,-2.34,2.23,9.36,-0.05,-0.02,0.02,25.09,911,18.16
2025-03-06 10:37:54,177978,129357,72,,-2.31,2.21,9.46,-0.04,-0.03,0.0,25.14,906,18.51
2025-03-06 10:37:55,177975,129453,75,,-2.27,2.27,9.28,-0.05,-0.01,0.02,25.05,899,18.35
2025-03-06 10:37:55,178647,129606,79,,-2.27,2.32,9.31,-0.05,-0.01,0.02,25.09,898,18.93
2025-03-06 10:37:57,177731,129309,76,,-2.35,2.31,9.32,-0.05,-0.01,0.02,25.09,897,18.65
2025-03-06 10:37:58,178062,129520,74,,-2.28,2.26,9.32,-0.05,-0.01,0.02,25.09,896,18.5
2025-03-06 10:37:59,178111,129435,74,,-2.25,2.22,9.37,-0.05,-0.02,0.01,25.0,885,18.99
2025-03-06 10:38:00,176908,129257,69,,-2.32,2.26,9.29,-0.05,-0.01,0.02,25.09,887,18.26
2025-03-06 10:38:01,177497,129455,74,,-2.25,2.3,9.33,-0.06,-0.0,0.02,25.05,896,18.4
2025-03-06 10:38:02,178050,129795,78,,-2.34,2.25,9.4,-0.05,-0.02,0.01,25.05,897,19.08
2025-03-06 10:38:02,178927,130112,83,,-2.3,2.22,9.24,-0.05,-0.02,0.01,25.14,928,18.26
2025-03-06 10:38:04,179420,130184,70,,-2.29,2.26,9.33,-0.05,-0.02,0.02,25.05,926,18.94
2025-03-06 10:38:04,182436,131171,80,,-2.35,2.23,9.33,-0.05,-0.02,0.01,25.09,937,18.72
2025-03-06 10:38:05,182178,130942,82,,-2.28,2.28,9.3,-0.05,-0.02,0.01,25.0,942,18.6
2025-03-06 10:38:05,182723,131024,72,,-2.3,2.29,9.34,-0.05,-0.01,0.02,25.0,933,18.8
2025-03-06 10:38:06,181954,130479,72,,-2.31,2.26,9.28,-0.05,-0.01,0.02,25.09,924,18.41
2025-03-06 10:38:06,181858,130448,75,,-2.34,2.19,9.26,-0.05,-0.01,0.01,25.0,914,19.04
2025-03-06 10:38:07,182188,130427,81,,-2.39,2.24,9.36,-0.05,-0.01,0.02,25.09,912,18.97
2025-03-06 10:38:08,182437,130545,71,,-2.31,2.33,9.28,-0.05,-0.02,0.01,25.0,910,18.71
2025-03-06 10:38:09,181513,130043,80,,-2.26,2.24,9.35,-0.05,-0.02,0.02,25.0,895,18.43
2025-03-06 10:38:09,182387,130402,76,,-2.3,2.27,9.37,-0.05,-0.03,0.0,25.14,903,18.44
2025-03-06 10:38:09,181304,130062,81,,-2.29,2.25,9.33,-0.04,-0.03,0.01,25.09,911,18.61
2025-03-06 10:38:10,181558,130179,83,,-2.37,2.28,9.28,-0.05,-0.01,0.01,25.09,908,18.67
2025-03-06 10:38:12,180517,129891,71,,-2.3,2.25,9.34,-0.05,-0.03,0.01,25.09,903,18.26
2025-03-06 10:38:13,180083,129867,80,,-2.28,2.29,9.37,-0.06,0.0,0.02,25.09,909,18.46
2025-03-06 10:38:14,180725,130193,73,,-2.29,2.28,9.37,-0.05,-0.01,0.01,25.09,911,18.5
2025-03-06 10:38:15,179456,129803,72,,-2.31,2.27,9.29,-0.06,-0.0,0.02,25.14,944,18.58
2025-03-06 10:38:16,179300,129989,77,,-2.36,2.25,9.32,-0.06,0.01,0.01,25.05,854,18.21
2025-03-06 10:38:17,178580,129660,74,,-2.27,2.23,9.37,-0.05,-0.02,0.01,25.05,851,18.07
2025-03-06 10:38:18,178581,129582,52,,-2.35,2.23,9.33,-0.05,-0.01,0.01,25.09,848,18.39
2025-03-06 10:38:19,178657,129380,78,,-2.32,2.23,9.25,-0.05,-0.02,0.02,25.0,848,18.59
2025-03-06 10:38:19,179144,129603,82,,-2.29,2.27,9.33,-0.05,-0.01,0.02,25.09,851,18.26
2025-03-06 10:38:21,178750,129517,82,,-2.31,2.3,9.31,-0.05,-0.01,0.02,25.14,859,18.5
2025-03-06 10:38:21,179389,129696,79,,-2.32,2.25,9.35,-0.05,-0.02,0.02,25.09,896,19.01
2025-03-06 10:38:23,179211,129738,82,,-2.26,2.25,9.35,-0.05,-0.01,0.02,25.09,885,18.62
2025-03-06 10:38:23,178293,129467,73,,-2.32,2.28,9.34,-0.05,-0.02,0.01,25.05,880,18.48
2025-03-06 10:38:27,178096,129499,78,,-2.25,2.25,9.37,-0.04,-0.03,0.0,25.05,874,18.89
2025-03-06 10:38:27,178219,129709,70,,-2.34,2.22,9.36,-0.05,-0.02,0.01,25.09,851,18.1
2025-03-06 10:38:29,177722,129584,78,,-2.28,2.29,9.31,-0.05,-0.01,0.02,25.09,847,18.02
2025-03-06 10:38:29,177325,129547,82,,-2.3,2.19,9.19,-0.05,-0.01,0.01,25.14,842,18.64
2025-03-06 10:38:31,177879,129753,76,,-2.29,2.29,9.27,-0.05,-0.01,0.02,25.09,837,18.0
2025-03-06 10:38:32,177508,129797,75,,-2.3,2.29,9.35,-0.05,-0.01,0.01,25.05,841,16.57
2025-03-06 10:38:32,178119,129764,73,,-2.31,2.18,9.39,-0.05,-0.02,0.02,25.05,837,18.43
2025-03-06 10:38:33,177908,129840,71,,-2.33,2.33,9.31,-0.05,-0.0,0.02,25.14,833,18.05
2025-03-06 10:38:35,178981,130082,80,,-2.27,2.25,9.37,-0.04,-0.03,0.01,25.09,831,18.32
2025-03-06 10:38:37,177504,129256,82,,-2.26,2.25,9.27,-0.05,-0.01,0.01,25.14,929,18.78
2025-03-06 10:38:39,179356,129859,81,,-2.32,2.32,9.3,-0.05,-0.01,0.02,25.19,930,18.51
2025-03-06 10:38:40,180486,130158,80,,-2.32,2.31,9.35,-0.05,-0.01,0.01,25.14,929,18.77
2025-03-06 10:38:41,180634,130030,77,,-2.34,2.22,9.25,-0.05,0.0,0.02,25.19,951,18.53
2025-03-06 10:38:42,180486,129776,83,,-2.29,2.2,9.42,-0.05,-0.01,0.01,25.19,944,19.09
2025-03-06 10:38:44,180104,129415,80,,-2.32,2.28,9.34,-0.05,-0.02,0.02,25.09,919,19.14
2025-03-06 10:38:45,179384,129214,73,,-2.23,2.24,9.34,-0.05,-0.01,0.01,25.14,917,18.91
2025-03-06 10:38:46,178873,129123,79,,-2.26,2.26,9.29,-0.06,-0.01,0.02,25.05,901,19.08
2025-03-06 10:38:48,179592,129502,79,,-2.32,2.2,9.28,-0.06,-0.0,0.02,25.09,898,18.22
2025-03-06 10:38:50,179340,129581,81,,-2.34,2.19,9.29,-0.05,-0.01,0.02,25.05,907,17.65
2025-03-06 10:38:52,179320,129831,71,,-2.3,2.19,9.35,-0.05,-0.01,0.02,25.09,909,18.18
2025-03-06 10:38:52,179322,129800,75,,-2.29,2.31,9.3,-0.05,-0.01,0.02,25.09,905,18.42
2025-03-06 10:38:53,179600,129889,82,,-2.26,2.22,9.35,-0.05,-0.01,0.02,25.09,903,18.47
2025-03-06 10:38:54,178887,129703,80,,-2.34,2.33,9.41,-0.05,-0.02,0.01,25.05,899,19.1
2025-03-06 10:38:55,179165,129862,80,,-2.25,2.26,9.37,-0.05,-0.01,0.02,25.09,895,18.77
2025-03-06 10:38:56,178857,129799,74,,-2.3,2.24,9.32,-0.05,-0.02,0.01,25.09,902,18.28
2025-03-06 10:38:57,179348,130003,73,,-2.29,2.25,9.33,-0.05,-0.01,0.02,25.09,895,18.17
2025-03-06 10:38:58,179603,129922,76,,-2.35,2.24,9.35,-0.06,0.01,0.03,25.09,912,19.09
2025-03-06 10:38:59,181046,130835,69,,-2.35,2.25,9.33,-0.06,-0.01,0.02,25.09,720,18.21
2025-03-06 10:38:59,184816,132600,72,,-2.31,2.27,9.3,-0.03,-0.02,0.01,25.09,733,17.94
2025-03-06 10:39:00,185486,132842,60,,-2.35,2.23,9.31,-0.04,-0.02,0.01,25.09,766,18.75
2025-03-06 10:39:00,184691,132426,76,,-2.4,2.27,9.34,-0.05,-0.01,0.02,25.14,773,18.22
2025-03-06 10:39:01,184780,132468,73,,-2.38,2.22,9.25,-0.05,-0.01,0.01,25.19,753,18.24
2025-03-06 10:39:02,185369,132401,77,,-2.36,2.18,9.25,-0.05,-0.01,0.01,25.19,712,18.53
2025-03-06 10:39:03,186464,132602,65,,-2.33,2.24,9.43,-0.04,-0.0,0.02,25.09,706,18.41
2025-03-06 10:39:04,187508,132909,72,,-2.45,2.16,9.34,-0.05,-0.02,0.01,25.19,713,17.9
2025-03-06 10:39:05,187467,132825,68,,-2.38,2.15,9.21,-0.05,-0.02,0.02,25.09,706,17.8
2025-03-06 10:39:06,187062,132765,73,,-2.35,2.21,9.35,-0.07,0.0,0.01,25.09,704,18.23
2025-03-06 10:39:08,185075,131635,74,,-2.35,2.17,9.32,-0.06,-0.01,0.02,25.09,710,17.84
2025-03-06 10:39:09,183770,130966,77,,-2.33,2.17,9.36,-0.05,-0.01,0.01,25.19,713,17.8
2025-03-06 10:39:10,183387,130963,71,,-2.36,2.26,9.33,-0.05,-0.01,0.02,25.09,721,18.02
2025-03-06 10:39:11,184219,131438,67,,-2.32,2.18,9.39,-0.05,-0.01,0.02,25.24,723,18.62
2025-03-06 10:39:12,183456,131229,74,,-2.3,2.16,9.34,-0.05,-0.01,0.02,25.14,734,17.88
2025-03-06 10:39:13,183536,131425,67,,-2.33,2.21,9.33,-0.03,-0.03,0.01,25.19,736,17.85
2025-03-06 10:39:15,183038,131298,75,,-2.28,2.25,9.35,-0.05,-0.02,0.01,25.19,737,18.55
2025-03-06 10:39:24,185935,132913,80,,-2.24,2.23,9.37,-0.03,-0.01,0.05,25.19,802,18.36
2025-03-06 10:39:25,186656,133049,76,,-2.3,2.17,9.32,-0.05,-0.03,0.01,25.19,834,18.71
2025-03-06 10:39:26,187985,133762,83,,-2.36,2.2,9.35,-0.06,-0.02,0.02,25.24,951,18.76
2025-03-06 10:39:27,187417,133259,71,,-2.27,2.18,9.35,-0.05,-0.02,0.05,25.05,878,18.12
2025-03-06 10:39:28,184467,132274,81,,-2.28,2.24,9.35,-0.06,-0.01,0.02,25.14,933,18.84
2025-03-06 10:39:31,183918,132269,83,,-2.32,2.26,9.33,-0.06,-0.0,0.02,25.14,943,19.13
2025-03-06 10:39:31,185068,132320,78,,-2.39,2.18,9.26,-0.02,-0.01,-0.04,25.09,870,19.0
2025-03-06 10:39:33,191342,134785,78,,-2.3,2.18,9.39,-0.05,-0.0,0.03,25.09,974,18.99
2025-03-06 10:39:34,190948,134381,72,,-2.37,2.07,9.34,-0.05,-0.03,0.01,25.05,492,17.65
2025-03-06 10:39:35,192180,135371,64,,-2.29,2.09,9.35,-0.05,-0.02,0.02,25.14,564,17.4
2025-03-06 10:39:35,192284,134915,66,,-2.39,2.15,9.31,-0.05,-0.01,0.01,25.14,554,17.34
2025-03-06 10:39:36,190302,134499,69,,-2.38,2.12,9.33,-0.05,-0.01,0.02,25.05,543,17.91
2025-03-06 10:39:37,189224,134007,64,,-2.37,2.08,9.36,-0.05,-0.02,0.01,25.09,528,17.5
2025-03-06 10:39:37,189390,133786,61,,-2.27,2.17,9.41,-0.05,-0.01,0.02,25.09,511,17.58
2025-03-06 10:39:38,188344,133320,64,,-2.33,2.09,9.38,-0.05,-0.01,0.02,25.09,504,17.54
2025-03-06 10:39:39,187447,132990,73,,-2.34,2.11,9.34,-0.05,-0.02,0.01,25.05,499,17.42
2025-03-06 10:39:40,186094,132421,72,,-2.28,2.16,9.45,-0.05,-0.01,0.02,25.09,487,17.56
2025-03-06 10:39:41,185550,132274,71,,-2.26,2.2,9.37,-0.05,-0.01,0.01,25.05,482,16.94
2025-03-06 10:39:42,185521,132384,70,,-2.29,2.13,9.36,-0.04,-0.02,0.01,25.14,471,16.96
2025-03-06 10:39:43,185193,132302,66,,-2.34,2.14,9.38,-0.05,-0.02,0.02,25.05,478,17.38
2025-03-06 10:39:43,184684,132330,73,,-2.32,2.11,9.4,-0.05,-0.01,0.0,25.05,474,17.36
2025-03-06 10:39:45,185249,132502,67,,-2.32,2.12,9.31,-0.05,-0.01,0.01,25.14,468,17.36
2025-03-06 10:39:46,185775,132658,67,,-2.38,2.09,9.37,-0.05,-0.01,0.03,25.09,464,17.82
2025-03-06 10:39:46,186643,132967,72,,-2.3,2.13,9.42,-0.05,-0.01,0.03,25.05,457,17.61
2025-03-06 10:39:46,186237,132886,65,,-2.28,2.09,9.38,-0.05,-0.02,0.01,25.05,456,16.99
2025-03-06 10:39:49,186676,132970,66,,-2.4,2.15,9.33,-0.05,-0.01,0.02,25.0,450,17.52
2025-03-06 10:39:51,186919,133319,73,,-2.33,2.12,9.42,-0.06,-0.0,0.02,25.09,455,17.11
2025-03-06 10:39:52,190399,134786,61,,-2.32,2.07,9.4,-0.05,-0.01,0.02,25.0,465,17.38
2025-03-06 10:39:53,189813,134404,66,,-2.25,2.07,9.4,-0.05,-0.01,0.02,25.09,477,17.58
2025-03-06 10:39:54,188887,134005,62,,-2.35,2.1,9.36,-0.05,-0.01,0.02,25.0,479,17.85
2025-03-06 10:39:55,187184,133294,64,,-2.32,2.03,9.33,-0.05,-0.02,0.01,25.0,444,16.8
2025-03-06 10:39:56,187348,133240,70,,-2.31,2.05,9.43,-0.05,-0.02,0.01,25.09,443,16.85
2025-03-06 10:39:57,187387,133172,70,,-2.33,2.06,9.38,-0.05,-0.01,0.02,25.05,434,16.77
2025-03-06 10:39:58,186437,132855,68,,-2.35,2.08,9.37,-0.05,-0.02,0.01,25.09,420,16.46
2025-03-06 10:39:59,186035,132751,70,,-2.22,2.1,9.41,-0.05,-0.01,0.02,25.09,418,16.72
2025-03-06 10:40:01,186160,132709,66,,-2.25,2.1,9.46,-0.05,-0.02,0.01,25.09,363,16.9
2025-03-06 10:40:02,186480,132872,62,,-2.36,2.11,9.41,-0.05,-0.01,0.01,25.05,432,17.21
2025-03-06 10:40:02,186352,132754,70,,-2.3,2.04,9.41,-0.05,-0.01,0.02,25.09,448,16.84
2025-03-06 10:40:03,185961,132651,65,,-2.24,2.11,9.35,-0.06,-0.01,0.02,25.09,450,17.1
2025-03-06 10:40:04,186567,132813,66,,-2.26,2.09,9.34,-0.05,-0.01,0.02,25.0,459,16.8
2025-03-06 10:40:04,185593,132551,60,,-2.32,2.03,9.45,-0.04,-0.02,0.01,25.14,462,17.32
2025-03-06 10:40:05,186014,132594,66,,-2.25,1.93,9.34,-0.03,-0.05,-0.0,25.09,459,17.24
2025-03-06 10:40:06,187559,133537,61,,-2.32,2.08,9.38,-0.06,-0.0,-0.0,25.09,535,17.49
2025-03-06 10:40:06,184713,131959,68,,-2.26,2.06,9.35,-0.06,-0.0,0.02,25.09,507,16.97
2025-03-06 10:40:07,184800,132006,82,,-2.31,2.0,9.44,-0.04,-0.02,0.01,25.09,522,17.32
2025-03-06 10:40:07,184121,131769,72,,-2.34,2.04,9.35,-0.05,0.0,0.02,25.05,525,18.0
2025-03-06 10:40:08,184705,131782,63,,-2.31,2.01,9.45,-0.05,-0.02,0.01,25.09,528,17.42
2025-03-06 10:40:08,184713,131834,65,,-2.28,2.0,9.32,-0.06,-0.01,0.02,25.0,498,17.34
2025-03-06 10:40:09,184119,131493,64,,-2.36,1.98,9.39,-0.08,0.04,0.01,25.05,489,17.54
2025-03-06 10:40:10,182872,131144,61,,-2.33,1.89,9.37,-0.04,-0.01,0.01,25.0,496,17.02
2025-03-06 10:40:10,183379,131068,64,,-2.42,1.87,9.28,-0.09,0.04,0.04,25.05,470,17.43
2025-03-06 10:40:11,182121,130894,73,,-2.43,1.92,9.46,-0.06,0.01,0.02,25.09,471,17.45
2025-03-06 10:40:12,183509,131018,60,,-2.38,1.92,9.43,-0.04,-0.03,0.02,25.14,469,17.05
2025-03-06 10:40:13,182441,131068,65,,-2.38,1.95,9.4,-0.03,-0.04,0.01,25.05,461,17.48
2025-03-06 10:40:14,182762,131145,63,,-2.42,1.92,9.33,-0.03,-0.02,0.01,25.05,483,17.03
2025-03-06 10:40:15,182504,131122,62,,-2.41,1.92,9.37,-0.07,0.02,0.02,25.05,499,17.62
2025-03-06 10:40:16,182485,131166,66,,-2.37,1.96,9.33,-0.06,0.0,0.02,25.19,499,17.29
2025-03-06 10:40:16,183157,131407,63,,-2.36,1.89,9.4,-0.05,-0.01,0.02,25.05,497,17.71
2025-03-06 10:40:18,183256,131494,61,,-2.4,1.96,9.44,-0.05,-0.01,0.01,25.09,464,17.56
2025-03-06 10:40:21,184307,131841,62,,-2.37,1.85,9.3,-0.06,-0.02,0.01,25.09,463,17.6
2025-03-06 10:40:23,183779,131904,60,,-2.34,1.86,9.41,-0.05,-0.02,0.01,25.09,459,17.19
2025-03-06 10:40:25,184074,132140,60,,-2.38,1.92,9.4,-0.05,-0.02,0.0,25.14,452,17.32
2025-03-06 10:40:26,183249,131926,69,,-2.46,1.88,9.46,-0.05,-0.01,0.02,25.09,450,16.9
2025-03-06 10:40:27,183843,132104,70,,-2.48,1.77,9.38,-0.06,-0.0,0.02,25.05,449,16.79
2025-03-06 10:40:29,183698,132085,59,,-2.42,1.8,9.35,-0.05,-0.01,0.02,25.09,445,17.18
2025-03-06 10:40:30,184582,132319,62,,-2.49,1.86,9.32,-0.06,-0.0,0.02,25.05,432,16.64
2025-03-06 10:40:32,182947,131867,59,,-2.43,1.85,9.32,-0.05,-0.02,0.01,25.19,432,17.06
2025-03-06 10:40:33,184463,132551,64,,-2.4,1.78,9.35,-0.05,-0.01,0.02,25.14,450,18.41
2025-03-06 10:40:34,183834,132234,63,,-2.4,1.83,9.35,-0.05,-0.02,0.02,25.09,453,16.81
2025-03-06 10:40:36,184544,132160,69,,-2.38,1.82,9.44,-0.05,-0.0,0.02,25.09,448,16.72
2025-03-06 10:40:38,182583,131579,64,,-2.49,1.87,9.4,-0.04,-0.02,0.01,25.09,416,17.53
2025-03-06 10:40:39,181148,131329,58,,-2.47,1.83,9.37,-0.05,-0.01,0.01,25.09,413,16.59
2025-03-06 10:40:41,181647,131459,62,,-2.35,1.81,9.31,-0.06,-0.01,0.01,25.09,419,16.63
2025-03-06 10:40:43,182396,131726,59,,-2.49,1.81,9.33,-0.04,-0.02,0.01,25.14,419,17.0
2025-03-06 10:40:44,182620,131854,68,,-2.43,1.95,9.47,-0.06,-0.0,0.01,25.19,416,16.8
2025-03-06 10:40:45,182497,131800,72,,-2.44,1.81,9.34,-0.05,-0.01,0.02,25.09,406,17.25
2025-03-06 10:40:45,183059,132086,66,,-2.46,1.85,9.4,-0.06,-0.0,0.02,25.19,403,17.41
2025-03-06 10:40:49,182952,132029,61,,-2.44,1.85,9.31,-0.06,-0.01,0.02,25.09,399,16.96
2025-03-06 10:40:51,182322,132009,69,,-2.48,1.89,9.32,-0.05,-0.01,0.02,25.14,401,17.42
2025-03-06 10:40:52,182183,131910,58,,-2.49,1.81,9.32,-0.04,-0.03,0.02,25.14,405,17.09
2025-03-06 10:40:53,182750,132148,63,,-2.47,1.85,9.36,-0.06,-0.01,0.02,25.28,406,16.7
2025-03-06 10:40:54,181548,131788,64,,-2.43,1.78,9.41,-0.04,-0.02,0.01,25.14,405,16.58
2025-03-06 10:40:55,181352,131732,63,,-2.46,1.8,9.45,-0.05,-0.02,0.01,25.28,400,16.71
2025-03-06 10:40:57,181473,131775,70,,-2.44,1.84,9.33,-0.05,-0.01,0.02,25.24,401,17.28
2025-03-06 10:40:58,181249,131775,58,,-2.45,1.83,9.33,-0.05,-0.02,0.01,25.14,400,16.5
2025-03-06 10:41:02,181109,131720,66,,-2.45,1.81,9.34,-0.05,-0.0,0.02,25.14,387,16.81
2025-03-06 10:41:03,181432,131775,69,,-2.44,1.84,9.38,-0.05,-0.01,0.01,25.14,394,17.19
2025-03-06 10:41:06,183418,132393,68,,-2.48,1.81,9.41,-0.06,-0.03,0.01,25.24,400,16.97
2025-03-06 10:41:07,182906,132225,69,,-2.46,1.79,9.38,-0.05,-0.02,0.01,25.19,401,17.33
2025-03-06 10:41:09,182271,131974,60,,-2.51,1.74,9.33,-0.05,-0.01,0.01,25.14,397,17.37
2025-03-06 10:41:11,181901,131896,67,,-2.44,1.82,9.42,-0.05,-0.01,0.01,25.14,391,16.89
2025-03-06 10:41:12,181518,131918,70,,-2.43,1.77,9.37,-0.05,-0.02,0.01,25.19,391,17.29
2025-03-06 10:41:13,181726,131997,70,,-2.46,1.77,9.42,-0.06,-0.01,0.03,25.14,391,16.63
2025-03-06 10:41:16,186438,133477,61,,-2.47,1.7,9.41,-0.03,-0.02,0.01,25.19,490,17.08
2025-03-06 10:41:17,185660,132940,66,,-2.43,1.76,9.5,-0.03,-0.03,-0.0,25.14,464,17.35
2025-03-06 10:41:19,185109,132518,64,,-2.39,1.74,9.4,-0.06,0.01,0.03,25.14,473,17.41
2025-03-06 10:41:20,184827,132340,62,,-2.41,1.77,9.4,-0.05,0.0,0.03,25.05,475,17.12
2025-03-06 10:41:21,183871,131803,67,,-2.4,1.78,9.32,-0.05,0.0,0.03,25.09,481,17.65
2025-03-06 10:41:23,183731,131821,68,,-2.39,1.79,9.41,-0.05,-0.02,0.01,25.09,489,19.2
2025-03-06 10:41:25,183674,132030,73,,-2.41,1.79,9.35,-0.06,-0.01,0.02,25.09,554,17.76
2025-03-06 10:41:27,182564,131529,70,,-2.41,1.74,9.44,-0.06,-0.0,0.01,25.14,557,17.54
2025-03-06 10:41:28,181530,131188,65,,-2.36,1.75,9.4,-0.04,-0.02,0.01,25.19,549,17.21
2025-03-06 10:41:29,181718,131674,72,,-2.52,1.68,9.39,-0.08,0.05,0.04,25.09,545,17.58
2025-03-06 10:41:30,181183,131448,69,,-2.35,1.75,9.37,-0.04,-0.02,0.01,25.09,555,17.58
2025-03-06 10:41:32,180379,131403,73,,-2.43,1.75,9.36,-0.01,-0.08,0.02,25.09,645,17.63
2025-03-06 10:41:34,181615,131769,64,,-2.33,1.82,9.37,-0.04,-0.02,0.01,25.09,656,18.06
2025-03-06 10:41:36,182647,131808,74,,-2.36,1.8,9.41,-0.05,-0.01,0.01,25.19,683,17.57
2025-03-06 10:41:37,183512,132135,65,,-2.4,1.84,9.41,-0.05,-0.01,0.01,25.09,704,17.98
2025-03-06 10:41:40,183730,132217,76,,-2.39,1.77,9.4,-0.05,-0.01,0.02,25.14,715,18.09
